Date,Mine & HODL ETH Rev,Mine & Sell USD Rev,50% Sale ETH Rev,50% sale USD Rev,ETH Price,Mine & HODL ETH Accume,Mine & Sell USD Accumulated,50 ETH Accumulated,50% USD Accumulated,50% ETH USD Value,Mine & HODL ETH Value Accumulated (USD),50/50 Val,Rig Value,Mine & HODL,Mine & Sell,50% Sell 50% HODL,Buy ETH Directly,GPUStraight Line,GPU Buy Back Value,Electricity paid,Total Electricity Paid,Days Run,Price of ETH
11/11/2020,0.02,7.18,0.01,3.59,463.91,21.33,6527.1,10.66,3263.55,4947.4,9894.8,8210.95,1302.4,8812.56,5444.86,7128.71,1655.47,0,1302.4,0.96,-2384.64,1035,463.91
11/12/2020,0.02,7.43,0.01,3.72,462.78,21.35,6534.53,10.67,3267.26,4939.06,9878.13,8206.33,1302.4,8793.59,5449.99,7121.79,1651.44,0,1302.4,0.96,-2386.94,1036,462.78
11/13/2020,0.02,7.48,0.01,3.74,476.87,21.36,6542.01,10.68,3271,5093.18,10186.36,8364.18,1302.4,9099.51,5455.16,7277.34,1701.72,0,1302.4,0.96,-2389.25,1037,476.87
11/14/2020,0.01,6.83,0.01,3.42,461.03,21.38,6548.84,10.69,3274.42,4927.42,9854.83,8201.84,1302.3,8765.58,5459.58,7112.58,1645.19,0,1302.3,0.96,-2391.55,1038,461.03
11/15/2020,0.01,6.35,0.01,3.17,448.51,21.39,6555.19,10.69,3277.59,4796.78,9593.56,8074.37,1302.3,8502,5463.63,6982.81,1600.51,0,1302.3,0.96,-2393.86,1039,448.51
11/16/2020,0.02,7.13,0.01,3.57,461.01,21.41,6562.32,10.7,3281.16,4934.03,9868.06,8215.19,1302.07,8773.97,5468.22,7121.1,1645.12,0,1302.07,0.96,-2396.16,1040,461.01
11/17/2020,0.02,8.35,0.01,4.18,482.71,21.42,6570.67,10.71,3285.33,5170.46,10340.91,8455.79,1301.99,9244.44,5474.2,7359.32,1722.56,0,1301.99,0.96,-2398.46,1041,482.71
11/18/2020,0.02,8.52,0.01,4.26,478.76,21.44,6579.19,10.72,3289.59,5132.4,10264.81,8422,1301.52,9165.56,5479.94,7322.75,1708.46,0,1301.52,0.96,-2400.77,1042,478.76
11/19/2020,0.02,7.25,0.01,3.63,471.82,21.46,6586.44,10.73,3293.22,5061.63,10123.27,8354.85,1301.52,9021.72,5484.89,7253.3,1683.7,0,1301.52,0.96,-2403.07,1043,471.82
11/20/2020,0.02,8.26,0.01,4.13,510.43,21.47,6594.7,10.74,3297.35,5479.97,10959.94,8777.32,1302.41,9856.97,5491.74,7674.36,1821.48,0,1302.41,0.96,-2405.38,1044,510.43
11/21/2020,0.02,8.93,0.01,4.46,552.26,21.49,6603.63,10.74,3301.82,5933.52,11867.04,9235.33,1303.34,10762.7,5499.29,8131,1970.75,0,1303.34,0.96,-2407.68,1045,552.26
11/22/2020,0.02,8.82,0.01,4.41,560.01,21.5,6612.45,10.75,3306.22,6021.19,12042.39,9327.42,1303.34,10935.75,5505.81,8220.78,1998.4,0,1303.34,0.96,-2409.98,1046,560.01
11/23/2020,0.02,10.5,0.01,5.25,609.13,21.52,6622.95,10.76,3311.48,6554.58,13109.16,9866.06,1303.34,12000.22,5514.01,8757.11,2173.69,0,1303.34,0.96,-2412.29,1047,609.13
11/24/2020,0.02,10.81,0.01,5.4,604.98,21.54,6633.76,10.77,3316.88,6515.33,13030.66,9832.21,1305.95,11922.02,5525.12,8723.57,2158.88,0,1305.95,0.96,-2414.59,1048,604.98
11/25/2020,0.02,8.82,0.01,4.41,569.4,21.55,6642.58,10.78,3321.29,6136.56,12273.12,9457.85,1307.27,11163.5,5532.96,8348.23,2031.91,0,1307.27,0.96,-2416.9,1049,569.4
11/26/2020,0.02,11.13,0.01,5.57,520.22,21.58,6653.72,10.79,3326.86,5612.1,11224.21,8938.96,1307.27,10112.28,5541.79,7827.03,1856.41,0,1307.27,0.96,-2419.2,1050,520.22
11/27/2020,0.01,7.42,0.01,3.71,518.83,21.59,6661.13,10.8,3330.57,5600.82,11201.63,8931.38,1307.54,10087.67,5547.17,7817.42,1851.45,0,1307.54,0.96,-2421.5,1051,518.83
11/28/2020,0.01,7.45,0.01,3.72,537.99,21.6,6668.58,10.8,3334.29,5811.37,11622.75,9145.66,1310.99,10509.93,5555.76,8032.84,1919.82,0,1310.99,0.96,-2423.81,1052,537.99
11/29/2020,0.01,7.52,0.01,3.76,576,21.62,6676.09,10.81,3338.05,6225.72,12451.43,9563.76,1310.99,11336.31,5560.97,8448.64,2055.46,0,1310.99,0.96,-2426.11,1053,576
11/30/2020,0.02,10.11,0.01,5.05,616.14,21.63,6686.2,10.82,3343.1,6664.62,13329.25,10007.73,1314.14,12214.97,5571.93,8893.45,2198.7,0,1314.14,0.96,-2428.42,1054,616.14
12/1/2020,0.02,9.7,0.01,4.85,586.23,21.65,6695.9,10.83,3347.95,6345.94,12691.89,9693.89,1337.16,11598.33,5602.34,8600.34,2091.97,0,1337.16,0.96,-2430.72,1055,586.23
12/2/2020,0.01,8.66,0.01,4.33,598.26,21.66,6704.56,10.83,3352.28,6480.5,12961,9832.78,1378.07,11906.04,5649.61,8777.82,2134.9,0,1378.07,0.96,-2433.02,1056,598.26
12/3/2020,0.01,8.84,0.01,4.42,616.55,21.68,6713.4,10.84,3356.7,6683.04,13366.08,10039.74,1384.98,12315.73,5663.05,8989.39,2200.17,0,1384.98,0.96,-2435.33,1057,616.55
12/4/2020,0.01,8.32,0.01,4.16,567.67,21.69,6721.72,10.85,3360.86,6157.37,12314.74,9518.23,1391.36,11268.47,5675.45,8471.96,2025.74,0,1391.36,0.96,-2437.63,1058,567.67
12/5/2020,0.01,8.14,0.01,4.07,596.93,21.71,6729.86,10.85,3364.93,6478.82,12957.63,9843.75,1394.76,11912.46,5684.69,8798.58,2130.15,0,1394.76,0.96,-2439.94,1059,596.93
12/6/2020,0.01,8.17,0.01,4.09,602.3,21.72,6738.03,10.86,3369.02,6541.19,13082.37,9910.2,1408.46,12048.59,5704.25,8876.42,2149.31,0,1408.46,0.96,-2442.24,1060,602.3
12/7/2020,0.01,8.52,0.01,4.26,591.36,21.74,6746.55,10.87,3373.27,6426.63,12853.26,9799.91,1430.78,11839.5,5732.79,8786.15,2110.27,0,1430.78,0.96,-2444.54,1061,591.36
12/8/2020,0.02,8.55,0.01,4.27,554.82,21.75,6755.1,10.88,3377.55,6033.81,12067.61,9411.35,1432.7,11053.47,5740.95,8397.21,1979.88,0,1432.7,0.96,-2446.85,1062,554.82
12/9/2020,0.02,8.89,0.01,4.45,573.44,21.77,6763.99,10.88,3381.99,6240.75,12481.5,9622.74,1435.1,11467.45,5749.94,8608.69,2046.33,0,1435.1,0.96,-2449.15,1063,573.44
12/10/2020,0.01,8.23,0.01,4.11,558.36,21.78,6772.21,10.89,3386.11,6080.75,12161.49,9466.85,1442.18,11152.22,5762.94,8457.58,1992.51,0,1442.18,0.96,-2451.46,1064,558.36
12/11/2020,0.02,8.55,0.01,4.27,544.14,21.8,6780.76,10.9,3390.38,5930.16,11860.32,9320.54,1457.49,10864.05,5784.5,8324.27,1941.77,0,1457.49,0.96,-2453.76,1065,544.14
12/12/2020,0.01,8,0.01,4,568.26,21.81,6788.76,10.91,3394.38,6197.02,12394.05,9591.4,1471.86,11409.84,5804.55,8607.19,2027.84,0,1471.86,0.96,-2456.06,1066,568.26
12/13/2020,0.01,8.3,0.01,4.15,590.72,21.82,6797.06,10.91,3398.53,6446.11,12892.21,9844.64,1493.39,11927.24,5832.09,8879.66,2107.99,0,1493.39,0.96,-2458.37,1067,590.72
12/14/2020,0.02,9.26,0.01,4.63,586.35,21.84,6806.32,10.92,3403.16,6403.05,12806.1,9806.21,1493.39,11838.82,5839.05,8838.93,2092.4,0,1493.39,0.96,-2460.67,1068,586.35
12/15/2020,0.02,10.11,0.01,5.05,589.17,21.86,6816.43,10.93,3408.22,6438.9,12877.8,9847.12,1493.39,11908.22,5846.85,8877.53,2102.46,0,1493.39,0.96,-2462.98,1069,589.17
12/16/2020,0.02,10.87,0.01,5.43,637.74,21.87,6827.3,10.94,3413.65,6975.14,13950.29,10388.79,1507.55,12992.55,5869.57,9431.06,2275.78,0,1507.55,0.96,-2465.28,1070,637.74
12/17/2020,0.02,13.4,0.01,6.7,643.16,21.9,6840.7,10.95,3420.35,7041.12,14082.25,10461.47,1605.95,13220.61,5979.06,9599.83,2295.12,0,1605.95,0.96,-2467.58,1071,643.16
12/18/2020,0.02,10.49,0.01,5.24,654.55,21.91,6851.18,10.96,3425.59,7171.06,14342.12,10596.65,1629.35,13501.58,6010.64,9756.11,2335.77,0,1629.35,0.96,-2469.89,1072,654.55
12/19/2020,0.02,10.35,0.01,5.17,658.7,21.93,6861.53,10.96,3430.77,7221.7,14443.4,10652.47,1622.1,13593.31,6011.45,9802.38,2350.58,0,1622.1,0.96,-2472.19,1073,658.7
12/20/2020,0.01,9.09,0.01,4.55,638.17,21.94,6870.62,10.97,3435.31,7001.16,14002.33,10436.48,1613.58,13141.41,6009.71,9575.56,2277.32,0,1613.58,0.96,-2474.5,1074,638.17
12/21/2020,0.02,9.93,0.01,4.96,607.9,21.96,6880.55,10.98,3440.27,6674.04,13348.09,10114.32,1612.38,12483.67,6016.13,9249.9,2169.3,0,1612.38,0.96,-2476.8,1075,607.9
12/22/2020,0.02,9.94,0.01,4.97,637.23,21.97,6890.49,10.99,3445.24,7001.02,14002.04,10446.27,1612.38,13135.32,6023.76,9579.54,2273.96,0,1612.38,0.96,-2479.1,1076,637.23
12/23/2020,0.02,10.79,0.01,5.4,585.25,21.99,6901.28,11,3450.64,6435.33,12870.67,9885.97,1534.28,11923.54,5954.15,8938.84,2088.47,0,1534.28,0.96,-2481.41,1077,585.25
12/24/2020,0.02,10.28,0.01,5.14,612.32,22.01,6911.56,11,3455.78,6738.13,13476.26,10193.91,1546.36,12538.91,5974.21,9256.56,2185.07,0,1546.36,0.96,-2483.71,1078,612.32
12/25/2020,0.02,10.95,0.01,5.47,626.83,22.03,6922.5,11.01,3461.25,6903.28,13806.55,10364.53,1521.45,12841.98,5957.94,9399.96,2236.85,0,1521.45,0.96,-2486.02,1079,626.83
12/26/2020,0.02,9.89,0.01,4.95,636.07,22.04,6932.39,11.02,3466.2,7009.98,14019.96,10476.18,1521.45,13053.09,5965.52,9509.31,2269.82,0,1521.45,0.96,-2488.32,1080,636.07
12/27/2020,0.02,12.05,0.01,6.03,683.98,22.06,6944.45,11.03,3472.22,7544.01,15088.02,11016.24,1521.45,14118.85,5975.27,10047.06,2440.79,0,1521.45,0.96,-2490.62,1081,683.98
12/28/2020,0.02,13.12,0.01,6.56,729.59,22.08,6957.57,11.04,3478.78,8053.63,16107.26,11532.41,1521.45,15135.78,5986.09,10560.94,2603.55,0,1521.45,0.96,-2492.93,1082,729.59
12/29/2020,0.02,12.42,0.01,6.21,731.55,22.09,6969.99,11.05,3484.99,8081.48,16162.95,11566.47,1553.39,15221.11,6028.14,10624.62,2610.54,0,1553.39,0.96,-2495.23,1083,731.55
12/30/2020,0.02,14.06,0.01,7.03,752.53,22.11,6984.05,11.06,3492.02,8320.27,16640.55,11812.3,1612.93,15755.94,6099.44,10927.69,2685.41,0,1612.93,0.96,-2497.54,1084,752.53
12/31/2020,0.02,12.81,0.01,6.4,737.15,22.13,6996.85,11.07,3498.43,8156.63,16313.26,11655.06,1618.69,15432.11,6115.7,10773.9,2630.53,0,1618.69,0.96,-2499.84,1085,737.15
1/1/2021,0.02,11.18,0.01,5.59,730.6,22.15,7008.03,11.07,3504.01,8089.74,16179.48,11593.75,1618.69,15296.03,6124.57,10710.3,2607.15,0,1618.69,0.96,-2502.14,1086,730.6
1/2/2021,0.02,13.16,0.01,6.58,774.9,22.16,7021.19,11.08,3510.59,8586.84,17173.69,12097.44,1635.49,16304.73,6152.23,11228.48,2765.24,0,1635.49,0.96,-2504.45,1087,774.9
1/3/2021,0.02,20.48,0.01,10.24,978.69,22.18,7041.67,11.09,3520.83,10855.33,21710.65,14376.16,1648.21,20852.11,6183.12,13517.62,3492.47,0,1648.21,0.96,-2506.75,1088,978.69
1/4/2021,0.03,27.75,0.01,13.88,1043.16,22.21,7069.42,11.1,3534.71,11584.28,23168.57,15118.99,1660.21,22319.72,6220.57,14270.15,3722.53,0,1660.21,0.96,-2509.06,1089,1043.16
1/5/2021,0.02,21.24,0.01,10.62,1103.19,22.23,7090.66,11.11,3545.33,12261.54,24523.08,15806.87,1722.31,23734.03,6301.62,15017.82,3936.75,0,1722.31,0.96,-2511.36,1090,1103.19
1/6/2021,0.02,21.96,0.01,10.98,1210.59,22.25,7112.62,11.12,3556.31,13466.23,26932.45,17022.54,1731.43,26150.23,6330.39,16240.31,4320,0,1731.43,0.96,-2513.66,1091,1210.59
1/7/2021,0.02,23.01,0.01,11.5,1225.5,22.27,7135.63,11.13,3567.81,13643.58,27287.17,17211.4,1837.52,26608.72,6457.18,16532.95,4373.21,0,1837.52,0.96,-2515.97,1092,1225.5
1/8/2021,0.02,23.07,0.01,11.53,1216.98,22.29,7158.69,11.14,3579.35,13560.26,27120.53,17139.61,1919.45,26521.71,6559.88,16540.79,4342.81,0,1919.45,0.96,-2518.27,1093,1216.98
1/9/2021,0.02,20.33,0.01,10.17,1279.96,22.3,7179.02,11.15,3589.51,14272.19,28544.37,17861.7,2000.8,28024.6,6659.25,17341.93,4567.55,0,2000.8,0.96,-2520.58,1094,1279.96
1/10/2021,0.02,19.5,0.01,9.75,1255.72,22.32,7198.52,11.16,3599.26,14011.65,28023.29,17610.91,2121.41,27621.82,6797.05,17209.44,4481.05,0,2121.41,0.96,-2522.88,1095,1255.72
1/11/2021,0.02,27.06,0.01,13.53,1088.37,22.34,7225.58,11.17,3612.79,12157.84,24315.68,15770.63,2208.84,23999.34,6909.23,15454.28,3883.86,0,2208.84,0.96,-2525.18,1096,1088.37
1/12/2021,0.02,15.83,0.01,7.92,1050.04,22.36,7241.41,11.18,3620.7,11737.58,23475.17,15358.29,2208.84,23156.52,6922.76,15039.64,3747.08,0,2208.84,0.96,-2527.49,1097,1050.04
1/13/2021,0.01,15.81,0.01,7.91,1129.84,22.37,7257.22,11.19,3628.61,12637.51,25275.03,16266.12,2208.84,24954.07,6936.27,15945.17,4031.85,0,2208.84,0.96,-2529.79,1098,1129.84
1/14/2021,0.01,17.89,0.01,8.95,1232.11,22.38,7275.12,11.19,3637.56,13790.37,27580.75,17427.93,2197.47,27246.12,6940.49,17093.3,4396.8,0,2197.47,0.96,-2532.1,1099,1232.11
1/15/2021,0.02,18.12,0.01,9.06,1169.06,22.4,7293.24,11.2,3646.62,13093.75,26187.49,16740.36,2213.37,25866.47,6972.21,16419.34,4171.8,0,2213.37,0.96,-2534.4,1100,1169.06
1/16/2021,0.01,17.59,0.01,8.79,1228.52,22.41,7310.82,11.21,3655.41,13768.5,27537.01,17423.92,2246.75,27247.06,7020.87,17133.96,4383.99,0,2246.75,0.96,-2536.7,1101,1228.52
1/17/2021,0.01,16.82,0.01,8.41,1233.73,22.43,7327.64,11.21,3663.82,13835.3,27670.61,17499.12,2246.75,27378.35,7035.38,17206.87,4402.58,0,2246.75,0.96,-2539.01,1102,1233.73
1/18/2021,0.01,17.78,0.01,8.89,1258.31,22.44,7345.42,11.22,3672.71,14119.84,28239.68,17792.55,2259,27957.36,7063.1,17510.23,4490.29,0,2259,0.96,-2541.31,1103,1258.31
1/19/2021,0.02,21.36,0.01,10.68,1367.65,22.46,7366.78,11.23,3683.39,15357.45,30714.91,19040.84,2258.58,30429.87,7081.74,18755.81,4880.47,0,2258.58,0.96,-2543.62,1104,1367.65
1/20/2021,0.01,19.82,0.01,9.91,1377.75,22.47,7386.6,11.24,3693.3,15480.78,30961.55,19174.08,2318.62,30734.25,7159.3,18946.78,4916.52,0,2318.62,0.96,-2545.92,1105,1377.75
1/21/2021,0.02,18.55,0.01,9.27,1111.49,22.49,7405.15,11.24,3702.57,12498.28,24996.56,16200.85,2409.52,24857.86,7266.45,16062.15,3966.36,0,2409.52,0.96,-2548.22,1106,1111.49
1/22/2021,0.02,20.98,0.01,10.49,1234.56,22.51,7426.13,11.25,3713.06,13892.65,27785.29,17605.71,2409.52,27644.29,7285.12,17464.71,4405.54,0,2409.52,0.96,-2550.53,1107,1234.56
1/23/2021,0.01,17.19,0.01,8.6,1234.1,22.52,7443.32,11.26,3721.66,13896.07,27792.13,17617.72,2446.1,27685.4,7336.59,17510.99,4403.9,0,2446.1,0.96,-2552.83,1108,1234.1
1/24/2021,0.01,19.32,0.01,9.66,1392.45,22.53,7462.63,11.27,3731.32,15688.76,31377.52,19420.08,2515.69,31338.07,7423.19,19380.63,4968.97,0,2515.69,0.96,-2555.14,1109,1392.45
1/25/2021,0.02,20.07,0.01,10.04,1318.47,22.55,7482.71,11.27,3741.35,14865.26,29730.52,18606.61,2515.69,29688.77,7440.95,18564.86,4704.98,0,2515.69,0.96,-2557.44,1110,1318.47
1/26/2021,0.01,18.96,0.01,9.48,1368.22,22.56,7501.67,11.28,3750.84,15435.65,30871.31,19186.49,2545.57,30857.13,7487.49,19172.31,4882.51,0,2545.57,0.96,-2559.74,1111,1368.22
1/27/2021,0.01,17.67,0.01,8.84,1241.51,22.58,7519.34,11.29,3759.67,14015,28030.01,17774.68,2551.56,28019.53,7508.86,17764.19,4430.34,0,2551.56,0.96,-2562.05,1112,1241.51
1/28/2021,0.01,18.85,0.01,9.43,1330.78,22.59,7538.2,11.3,3769.1,15032.17,30064.34,18801.27,2551.56,30051.56,7525.41,18788.48,4748.9,0,2551.56,0.96,-2564.35,1113,1330.78
1/29/2021,0.02,23.22,0.01,11.61,1379.13,22.61,7561.42,11.3,3780.71,15589.93,31179.86,19370.64,2551.56,31164.77,7546.33,19355.55,4921.44,0,2551.56,0.96,-2566.66,1114,1379.13
1/30/2021,0.02,21.08,0.01,10.54,1379.35,22.62,7582.49,11.31,3791.25,15602.96,31205.91,19394.2,2556.71,31193.66,7570.24,19381.95,4922.23,0,2556.71,0.96,-2568.96,1115,1379.35
1/31/2021,0.02,21.29,0.01,10.64,1314.18,22.64,7603.78,11.32,3801.89,14876.41,29752.82,18678.3,2566.91,29748.46,7599.42,18673.94,4689.67,0,2566.91,0.96,-2571.26,1116,1314.18
2/1/2021,0.02,23.28,0.01,11.64,1374.57,22.66,7627.06,11.33,3813.53,15571.66,31143.32,19385.19,2566.91,31136.66,7620.4,19378.53,4905.17,0,2566.91,0.96,-2573.57,1117,1374.57
2/2/2021,0.02,27.3,0.01,13.65,1513.9,22.67,7654.37,11.34,3827.18,17163.7,34327.39,20990.88,2616.32,34367.84,7694.81,21031.33,5402.37,0,2616.32,0.96,-2575.87,1118,1513.9
2/3/2021,0.02,30.3,0.01,15.15,1667.22,22.69,7684.67,11.35,3842.33,18917.1,37834.19,22759.43,2633.62,37889.64,7740.11,22814.88,5949.49,0,2633.62,0.96,-2578.18,1119,1667.22
2/4/2021,0.02,33.73,0.01,16.87,1597.44,22.71,7718.4,11.36,3859.2,18142.21,36284.41,22001.41,2624.02,36327.95,7761.94,22044.95,5700.48,0,2624.02,0.96,-2580.48,1120,1597.44
2/5/2021,0.02,37.26,0.01,18.63,1721.48,22.74,7755.66,11.37,3877.83,19569.56,39139.12,23447.39,2607.45,39163.79,7780.32,23472.06,6143.12,0,2607.45,0.96,-2582.78,1121,1721.48
2/6/2021,0.02,30.12,0.01,15.06,1679.14,22.75,7785.78,11.38,3892.89,19103.31,38206.62,22996.2,2647.53,38269.05,7848.22,23058.64,5992.03,0,2647.53,0.96,-2585.09,1122,1679.14
2/7/2021,0.02,26.52,0.01,13.26,1614.64,22.77,7812.3,11.39,3906.15,18382.76,36765.52,22288.91,2677.77,36855.89,7902.67,22379.28,5761.86,0,2677.77,0.96,-2587.39,1123,1614.64
2/8/2021,0.02,33.14,0.01,16.57,1752.87,22.79,7845.44,11.39,3922.72,19973.09,39946.17,23895.81,2674.26,40030.74,7930,23980.37,6255.14,0,2674.26,0.96,-2589.7,1124,1752.87
2/9/2021,0.02,35.83,0.01,17.91,1772.05,22.81,7881.27,11.4,3940.63,20209.55,40419.09,24150.18,2679.29,40506.39,7968.56,24237.47,6323.58,0,2679.29,0.96,-2592,1125,1772.05
2/10/2021,0.02,33.62,0.01,16.81,1743,22.83,7914.88,11.41,3957.44,19895.05,39790.1,23852.49,2700.4,39896.2,8020.98,23958.59,6219.92,0,2700.4,0.96,-2594.3,1126,1743
2/11/2021,0.02,30.22,0.01,15.11,1787.69,22.85,7945.1,11.42,3972.55,20420.26,40840.53,24392.81,2716.96,40960.88,8065.45,24513.16,6379.39,0,2716.96,0.96,-2596.61,1127,1787.69
2/12/2021,0.02,30.96,0.01,15.48,1844.84,22.86,7976.06,11.43,3988.03,21088.55,42177.11,25076.58,2738.2,42316.4,8115.35,25215.88,6583.33,0,2738.2,0.96,-2598.91,1128,1844.84
2/13/2021,0.02,31.34,0.01,15.67,1817.48,22.88,8007.4,11.44,4003.7,20791.47,41582.93,24795.17,2748.04,41729.76,8154.23,24942,6485.7,0,2748.04,0.96,-2601.22,1129,1817.48
2/14/2021,0.02,27.52,0.01,13.76,1802.96,22.89,8034.92,11.45,4017.46,20639.12,41278.25,24656.59,2803.2,41477.92,8234.6,24856.26,6433.88,0,2803.2,0.96,-2603.52,1130,1802.96
2/15/2021,0.02,29.86,0.01,14.93,1779.4,22.91,8064.79,11.46,4032.39,20384.35,40768.71,24416.75,2803.2,40966.08,8262.16,24614.12,6349.81,0,2803.2,0.96,-2605.82,1131,1779.4
2/16/2021,0.02,29.01,0.01,14.5,1782.83,22.93,8093.79,11.46,4046.9,20438.15,40876.3,24485.05,2864.14,41132.31,8349.8,24741.06,6362.05,0,2864.14,0.96,-2608.13,1132,1782.83
2/17/2021,0.02,30.24,0.01,15.12,1851.14,22.94,8124.04,11.47,4062.02,21236.37,42472.74,25298.39,2860.28,42722.6,8373.89,25548.24,6605.81,0,2860.28,0.96,-2610.43,1133,1851.14
2/18/2021,0.02,32.77,0.01,16.38,1939.61,22.96,8156.81,11.48,4078.4,22267.69,44535.38,26346.09,2894.38,44817.02,8438.45,26627.74,6921.52,0,2894.38,0.96,-2612.74,1134,1939.61
2/19/2021,0.02,32.9,0.01,16.45,1957.47,22.98,8189.7,11.49,4094.85,22489.18,44978.36,26584.03,2935.42,45298.74,8510.08,26904.41,6985.25,0,2935.42,0.96,-2615.04,1135,1957.47
2/20/2021,0.02,33.59,0.01,16.8,1915.12,23,8223.29,11.5,4111.65,22019.42,44038.84,26131.07,2965.92,44387.41,8571.87,26479.64,6834.13,0,2965.92,0.96,-2617.34,1136,1915.12
2/21/2021,0.02,29.27,0.01,14.64,1935.14,23.01,8252.57,11.51,4126.28,22264.24,44528.48,26390.52,3095.16,45003.99,8728.08,26866.03,6905.57,0,3095.16,0.96,-2619.65,1137,1935.14
2/22/2021,0.02,37.24,0.01,18.62,1778.07,23.03,8289.8,11.52,4144.9,20475.73,40951.46,24620.63,3095.16,41424.67,8763.01,25093.84,6345.06,0,3095.16,0.96,-2621.95,1138,1778.07
2/23/2021,0.03,42,0.01,21,1578.19,23.06,8331.81,11.53,4165.9,18194.97,36389.95,22360.88,3162.16,36927.85,8869.72,22898.78,5631.79,0,3162.16,0.96,-2624.26,1139,1578.19
2/24/2021,0.02,27.91,0.01,13.95,1625.17,23.08,8359.71,11.54,4179.86,18750.56,37501.12,22930.42,3395.38,38269.94,9128.53,23699.24,5799.44,0,3395.38,0.96,-2626.56,1140,1625.17
2/25/2021,0.02,22.94,0.01,11.47,1481.88,23.09,8382.65,11.55,4191.33,17108.81,34217.61,21300.13,3661.3,35250.05,9415.09,22332.57,5288.11,0,3661.3,0.96,-2628.86,1141,1481.88
2/26/2021,0.02,21.97,0.01,10.99,1446.1,23.11,8404.62,11.55,4202.31,16706.7,33413.4,20909.01,3661.3,34443.53,9434.75,21939.14,5160.42,0,3661.3,0.96,-2631.17,1142,1446.1
2/27/2021,0.01,19.23,0.01,9.62,1460.23,23.12,8423.86,11.56,4211.93,16879.56,33759.12,21091.49,3661.3,34786.94,9451.68,22119.31,5210.85,0,3661.3,0.96,-2633.47,1143,1460.23
2/28/2021,0.01,18.82,0.01,9.41,1422.58,23.13,8442.68,11.57,4221.34,16453.75,32907.51,20675.09,3751.3,34023.03,9558.2,21790.61,5076.49,0,3751.3,0.96,-2635.78,1144,1422.58
3/1/2021,0.01,20.42,0.01,10.21,1571.49,23.15,8463.1,11.57,4231.55,18186.28,36372.55,22417.83,3751.3,37485.77,9576.32,23531.04,5607.88,0,3751.3,0.96,-2638.08,1145,1571.49
3/2/2021,0.01,19.89,0.01,9.95,1488.67,23.16,8482.99,11.58,4241.5,17237.78,34475.56,21479.27,3808.9,35644.07,9651.51,22647.79,5312.34,0,3808.9,0.96,-2640.38,1146,1488.67
3/3/2021,0.01,21.7,0.01,10.85,1568.65,23.17,8504.69,11.59,4252.34,18174.74,36349.48,22427.08,3884.27,37591.06,9746.27,23668.66,5597.75,0,3884.27,0.96,-2642.69,1147,1568.65
3/4/2021,0.01,20.15,0.01,10.07,1538.37,23.19,8524.84,11.59,4262.42,17833.98,35667.97,22096.4,3912.6,36935.57,9792.44,23364,5489.69,0,3912.6,0.96,-2644.99,1148,1538.37
3/5/2021,0.01,21.24,0.01,10.62,1529.75,23.2,8546.07,11.6,4273.04,17744.67,35489.34,22017.71,4011,36853.05,9909.78,23381.41,5458.93,0,4011,0.96,-2647.3,1149,1529.75
3/6/2021,0.01,19.46,0.01,9.73,1651.48,23.21,8565.53,11.61,4282.77,19166.43,38332.87,23449.2,4045.61,39728.88,9961.54,24845.21,5893.33,0,4045.61,0.96,-2649.6,1150,1651.48
3/7/2021,0.01,22.94,0.01,11.47,1726.33,23.22,8588.47,11.61,4294.24,20046.59,40093.17,24340.82,4045.61,41486.87,9982.17,25734.52,6160.43,0,4045.61,0.96,-2651.9,1151,1726.33
3/8/2021,0.01,24.75,0.01,12.38,1834.48,23.24,8613.23,11.62,4306.61,21314.83,42629.65,25621.44,4045.61,44021.05,10004.62,27012.84,6546.36,0,4045.61,0.96,-2654.21,1152,1834.48
3/9/2021,0.01,25.6,0.01,12.8,1872.1,23.25,8638.83,11.63,4319.42,21764.74,43529.47,26084.15,4053.04,44926,10035.36,27480.68,6680.61,0,4053.04,0.96,-2656.51,1153,1872.1
3/10/2021,0.01,24.26,0.01,12.13,1795.63,23.27,8663.09,11.63,4331.54,20887.84,41775.67,25219.38,4053.04,43169.9,10057.31,26613.61,6407.73,0,4053.04,0.96,-2658.82,1154,1795.63
3/11/2021,0.01,24.5,0.01,12.25,1827.06,23.28,8687.59,11.64,4343.79,21265.7,42531.4,25609.5,4053.04,43923.32,10079.51,27001.42,6519.88,0,4053.04,0.96,-2661.12,1155,1827.06
3/12/2021,0.02,26.99,0.01,13.49,1767.77,23.29,8714.58,11.65,4357.29,20589.1,41178.2,24946.39,4062.69,42577.46,10113.84,26345.65,6308.31,0,4062.69,0.96,-2663.42,1156,1767.77
3/13/2021,0.01,28.07,0.01,14.04,1921.18,23.31,8742.65,11.65,4371.33,22389.89,44779.79,26761.22,4062.69,46176.75,10139.61,28158.18,6855.75,0,4062.69,0.96,-2665.73,1157,1921.18
3/14/2021,0.01,25.41,0.01,12.71,1848.69,23.32,8768.06,11.66,4384.03,21557.78,43115.57,25941.82,4062.69,44510.22,10162.72,27336.47,6597.07,0,4062.69,0.96,-2668.03,1158,1848.69
3/15/2021,0.02,27.86,0.01,13.93,1794.83,23.34,8795.93,11.67,4397.96,20943.65,41887.29,25341.61,4062.69,43279.65,10188.28,26733.96,6404.87,0,4062.69,0.96,-2670.34,1159,1794.83
